MODEL,domain,scenario,TIME_STEP,rur_attr,environmental_attr,economy_attr,social_attr,anthropic_attr,broadband_infrastructure_population_covered,workforce_specialization,farms,tourist_visitors,Natural_Capital,proportion_of_newcomers,shared_knowledge,social_innovation,proportion_INFANTS,proportion_ELDERLY_POPULATION,proportion_SCHOOL_AGE_POPULATION,proportion_POST_SCHOOL_POPULATION,proportion_WORKING_AGE_POPULATION,proportion_NEWCOMERS
Apulia,INFR,INFR mix,2034.25,0.4921355960008932,0.33182834858314403,0.7107530874570828,0.37068143408078785,0.7999999999999974,0.7999999999999974,0.4219370887022725,1.0,1.0,0.33182834858314403,0.38245473917789,0.8374662911355333,0.7337571372357775,0.0,1.0,0.0,0.0,0.0,0.38245473917789
Apulia,INFR,INFR mix,2034.5,0.4915546697324224,0.3301148375918357,0.7102579932871848,0.3700528233131099,0.7999999999999974,0.7999999999999974,0.42117512884409036,1.0,1.0,0.3301148375918357,0.3832549328560029,0.83256184590505,0.7314036982009336,0.0,1.0,0.0,0.0,0.0,0.3832549328560029
Apulia,INFR,INFR mix,2034.75,0.4909781360156113,0.3284147143929647,0.7097670884826945,0.36942871797834287,0.7999999999999974,0.7999999999999974,0.4204207280205106,1.0,1.0,0.3284147143929647,0.38400115323157225,0.8277702181827755,0.7290859371591659,0.0,1.0,0.0,0.0,0.0,0.38400115323157225
Apulia,INFR,INFR mix,2035.0,0.4904066686193716,0.32672764992186554,0.7092802968765441,0.3688102084764981,0.7999999999999974,0.7999999999999974,0.41967383446085743,1.0,1.0,0.32672764992186554,0.3846961621699986,0.8230953365792211,0.7268042153692644,0.0,1.0,0.0,0.0,0.0,0.3846961621699986
Apulia,INFR,INFR mix,2035.25,0.4898408569297314,0.3250533608502011,0.7087975515406792,0.36819824881253804,0.7999999999999974,0.7999999999999974,0.4189343968531982,1.0,1.0,0.3250533608502011,0.3853425919973384,0.8185402245809814,0.7245588307371845,0.0,1.0,0.0,0.0,0.0,0.3853425919973384
Apulia,INFR,INFR mix,2035.5,0.48927512261431083,0.3233916024271277,0.7083187938218435,0.36758419416568155,0.7999999999999974,0.7999999999999974,0.41820236668209243,1.0,1.0,0.3233916024271277,0.3859429975314825,0.8141071100533288,0.7222646423748402,0.0,1.0,0.0,0.0,0.0,0.3859429975314825
Apulia,INFR,INFR mix,2035.75,0.48870160083406333,0.32174216640583925,0.7078439730666847,0.36695583848260704,0.7999999999999974,0.7999999999999974,0.41747769892758674,1.0,1.0,0.32174216640583925,0.3864998842161319,0.809797522282329,0.7198052556288703,0.0,1.0,0.0,0.0,0.0,0.3864998842161319
Apulia,INFR,INFR mix,2036.0,0.48813586710177953,0.3201048636787276,0.7073730430985913,0.3663374359924396,0.7999999999999974,0.7999999999999974,0.41676035181423204,1.0,1.0,0.3201048636787276,0.3870157092843654,0.805612376183794,0.7173931291794318,0.0,1.0,0.0,0.0,0.0,0.3870157092843654
Apulia,INFR,INFR mix,2036.25,0.487578276589165,0.31847951826289567,0.7069059608932083,0.3657295630869188,0.7999999999999974,0.7999999999999974,0.41605028620314866,1.0,1.0,0.31847951826289567,0.38749281943026354,0.8015520463362446,0.7150283825854974,0.0,1.0,0.0,0.0,0.0,0.38749281943026354
Apulia,INFR,INFR mix,2036.5,0.48702913446293206,0.31686599944497584,0.7064426928781312,0.3651327131211547,0.7999999999999974,0.7999999999999974,0.41534746494568286,1.0,1.0,0.31686599944497584,0.38793346958261804,0.7976164398712284,0.7127110390539276,0.0,1.0,0.0,0.0,0.0,0.38793346958261804
Apulia,INFR,INFR mix,2036.75,0.486488697295262,0.31526419597128313,0.7059832096024949,0.3645473015690215,0.7999999999999974,0.7999999999999974,0.4146518520411937,1.0,1.0,0.31526419597128313,0.3883398111297162,0.7938050566940595,0.7104410351677013,0.0,1.0,0.0,0.0,0.0,0.3883398111297162
Apulia,INFR,INFR mix,2037.0,0.4859571856578738,0.31367401379436866,0.7055275123395344,0.3639736708347291,0.7999999999999974,0.7999999999999974,0.41396354790330603,1.0,1.0,0.31367401379436866,0.38871388258470235,0.7901170429368342,0.7082182294063232,0.0,1.0,0.0,0.0,0.0,0.38871388258470235
Apulia,INFR,INFR mix,2037.25,0.4854348564530847,0.3120953737133374,0.7050758270226949,0.3634120950255235,0.7999999999999974,0.7999999999999974,0.4132837614001397,1.0,1.0,0.3120953737133374,0.3890576035507049,0.7865512384647063,0.7060424096635954,0.0,1.0,0.0,0.0,0.0,0.3890576035507049
Apulia,INFR,INFR mix,2037.5,0.4849218338626284,0.31052820928991137,0.704628122268165,0.3628627847484415,0.7999999999999974,0.7999999999999974,0.4126124020509162,1.0,1.0,0.31052820928991137,0.38937277185975566,0.7831062190999049,0.7039132999165577,0.0,1.0,0.0,0.0,0.0,0.38937277185975566
Apulia,INFR,INFR mix,2037.75,0.4844182053466067,0.308972468104551,0.7041843695129839,0.36232589192084164,0.7999999999999974,0.7999999999999974,0.411949379460371,1.0,1.0,0.308972468104551,0.3896610634824262,0.7797803341492079,0.7018305661735141,0.0,1.0,0.0,0.0,0.0,0.3896610634824262
Apulia,INFR,INFR mix,2038.0,0.48392402429118536,0.30742810593474995,0.7037445418232364,0.3618015145511569,0.7999999999999974,0.7999999999999974,0.41129460318143474,1.0,1.0,0.30742810593474995,0.3899240347001879,0.7765717397520943,0.6997938218079425,0.0,1.0,0.0,0.0,0.0,0.3899240347001879
Apulia,INFR,INFR mix,2038.25,0.48343931298014065,0.30589508615668143,0.7033086137593888,0.3612897014361139,0.7999999999999974,0.7999999999999974,0.4106479826402655,1.0,1.0,0.30589508615668143,0.390163126025112,0.7734784285070472,0.6978026323677535,0.0,1.0,0.0,0.0,0.0,0.390163126025112
Apulia,INFR,INFR mix,2038.5,0.48296406543360143,0.30437337845127915,0.7028765611128875,0.3607904567228869,0.7999999999999974,0.7999999999999974,0.4100094271131611,1.0,1.0,0.30437337845127915,0.39037966739484264,0.7704982557813019,0.6958565199349945,0.0,1.0,0.0,0.0,0.0,0.39037966739484264
Apulia,INFR,INFR mix,2038.75,0.4824982501678362,0.30286295764497634,0.7024483607428297,0.3603037442928399,0.7999999999999974,0.7999999999999974,0.4093788460691745,1.0,1.0,0.30286295764497634,0.39057488423642284,0.7676289630635942,0.6939549670991191,0.0,1.0,0.0,0.0,0.0,0.39057488423642284
Apulia,INFR,INFR mix,2039.0,0.4820417869366045,0.301363432754367,0.7020239179416681,0.35982949193379127,0.7999999999999974,0.7999999999999974,0.4087561569539762,1.0,1.0,0.301363432754367,0.3907499040639304,0.7648681986793334,0.6920974205969275,0.0,1.0,0.0,0.0,0.0,0.3907499040639304
Apulia,INFR,INFR mix,2039.25,0.4815945488642848,0.29987429714940894,0.7016031149852242,0.35936756768598516,0.7999999999999974,0.7999999999999974,0.4081412777767146,1.0,1.0,0.29987429714940894,0.3909056389089072,0.7622135364694665,0.6902832948865852,0.0,1.0,0.0,0.0,0.0,0.3909056389089072
Apulia,INFR,INFR mix,2039.5,0.4811563492123257,0.2983951006040804,0.7011858448987174,0.3589177404976636,0.7999999999999974,0.7999999999999974,0.4075341238895093,1.0,1.0,0.2983951006040804,0.3910425969167823,0.759662494017126,0.688511976628282,0.0,1.0,0.0,0.0,0.0,0.3910425969167823
Apulia,INFR,INFR mix,2039.75,0.48072696544082744,0.2969254427663643,0.700772010284359,0.3584797183055321,0.7999999999999974,0.7999999999999974,0.4069346086554332,1.0,1.0,0.2969254427663643,0.3911610434306759,0.7572125489607587,0.6867828289276782,0.0,1.0,0.0,0.0,0.0,0.3911610434306759
Apulia,INFR,INFR mix,2040.0,0.48030617744484044,0.2954649690642708,0.700361522615888,0.35805320790536954,0.7999999999999974,0.7999999999999974,0.4063426440151722,1.0,1.0,0.2954649690642708,0.3912612615301537,0.7548611530812528,0.685095195006766,0.0,1.0,0.0,0.0,0.0,0.3912612615301537
Apulia,INFR,INFR Focus Broadband,2015.0,0.5469094583616625,0.4983422378802533,0.797059558831459,0.40793718032288667,1.0,1.0,0.4869555562770414,1.0,1.0,0.4983422378802533,0.28363072903253056,1.0,0.8626476717243133,0.07780842462638994,0.870599916289424,0.08385275584677923,0.0050668189141220045,0.20419757743989067,0.28363072903253056
Apulia,INFR,INFR Focus Broadband,2015.25,0.5491072709578321,0.496272126953372,0.7972408883479806,0.4112552612966385,1.0,1.0,0.4899323147865306,1.0,1.0,0.496272126953372,0.2986905603502284,1.0,0.859893385944664,0.07747046243117409,0.8721610623897064,0.08266097659244154,0.010794882455758674,0.20093546115554387,0.2986905603502284
Apulia,INFR,INFR Focus Broadband,2015.5,0.551103804586208,0.49413953604640504,0.7973890230093282,0.4142786832400299,1.0,1.0,0.4928055790002362,1.0,1.0,0.49413953604640504,0.31261437454754104,1.0,0.8572811517304105,0.07716808553235363,0.8736771632214492,0.08150722348789594,0.015755133208982225,0.19789064288409636,0.31261437454754104
Apulia,INFR,INFR Focus Broadband,2015.75,0.55292087982301,0.49194878095911304,0.7975061739445926,0.41704016086657514,1.0,1.0,0.4955820887638494,1.0,1.0,0.49194878095911304,0.32549913634934724,1.0,0.8548127251546129,0.07690047738579593,0.8751487779742179,0.08040620302488824,0.020044751194248797,0.19505024036671798,0.32549913634934724
Apulia,INFR,INFR Focus Broadband,2016.0,0.5545813854053461,0.48970413993667294,0.7975943614326464,0.41957417650129014,1.0,1.0,0.4982676672265585,1.0,1.0,0.48970413993667294,0.33748670906021744,1.0,0.8524806065357794,0.07666673201540924,0.876580058515726,0.07934868887362038,0.023710323331278416,0.19240776111936364,0.33748670906021744
Apulia,INFR,INFR Focus Broadband,2016.25,0.5558557179256468,0.4874098708239119,0.7969812337902836,0.42189709800084857,1.0,1.0,0.4974962981275062,1.0,1.0,0.4874098708239119,0.34863836335744,1.0,0.8502782241594657,0.07646540090122085,0.877973239089256,0.07833139233520862,0.026791600447566198,0.18995729836004005,0.34863836335744
Apulia,INFR,INFR Focus Broadband,2016.5,0.5568921475511411,0.4851071265195889,0.7962398748270714,0.42392118795340195,1.0,1.0,0.4960922476157677,1.0,1.0,0.4851071265195889,0.3590609933096338,1.0,0.8481999238254352,0.07493717743811235,0.8793966695108048,0.07739109015770325,0.029366662769833966,0.1878771812594607,0.3590609933096338
Apulia,INFR,INFR Focus Broadband,2016.75,0.5573658217334829,0.48290843831172353,0.7955225800497862,0.4250565115577588,1.0,1.0,0.49470446193720696,1.0,1.0,0.48290843831172353,0.3661068562061405,1.0,0.8461929676730859,0.07215458853556357,0.8808580241649202,0.07650231657834587,0.03142167378136166,0.1861653208742709,0.3661068562061405
Apulia,INFR,INFR Focus Broadband,2017.0,0.5564596073433712,0.48082885468385406,0.7948322118573101,0.4240303826134053,1.0,1.0,0.49333220460269667,1.0,1.0,0.48082885468385406,0.3640405077896894,1.0,0.8442291126020611,0.06818538078398301,0.8823635296922582,0.07564000372877211,0.03295737399571601,0.18481702713847822,0.3640405077896894
Apulia,INFR,INFR Focus Broadband,2017.25,0.555471876334955,0.47888693911146657,0.7941723725383731,0.42286048955527833,1.0,1.0,0.4919749235803992,1.0,1.0,0.47888693911146657,0.36190453014565194,1.0,0.8423150675286454,0.06309293919801244,0.8839153434554778,0.07477959615074788,0.03401162004268709,0.18382077933063054,0.36190453014565194
Apulia,INFR,INFR Focus Broadband,2017.5,0.5544766644921247,0.47708739131699224,0.7935438586304698,0.4216615566374885,1.0,1.0,0.490631901835357,1.0,1.0,0.47708739131699224,0.35966771059241925,1.0,0.8404586712172345,0.05829085098152314,0.8854545276109453,0.0738486932059362,0.03458465597299216,0.1829811895639271,0.35966771059241925
Apulia,INFR,INFR Focus Broadband,2017.75,0.5534889165912532,0.4754330595505082,0.7929471696006951,0.42045655380823027,1.0,1.0,0.48930278845296715,1.0,1.0,0.4754330595505082,0.3573707556578731,1.0,0.8387721357046687,0.053763730616452586,0.8869824418915992,0.07284968775271004,0.03471031489758709,0.182289162095308,0.3573707556578731
Apulia,INFR,INFR Focus Broadband,2018.0,0.552532670664673,0.4739249578899453,0.7923824465329405,0.41928279518230216,1.0,1.0,0.4879872747747569,1.0,1.0,0.4739249578899453,0.35504705416027504,1.0,0.8372914580973663,0.049496950399019635,0.8884730089504389,0.07177118372589732,0.034739909614491964,0.18167853753295576,0.35504705416027504
Apulia,INFR,INFR Focus Broadband,2018.25,0.5516131193847614,0.4725624557701806,0.7918495170806237,0.41814845399817135,1.0,1.0,0.48668512963293753,1.0,1.0,0.4725624557701806,0.35272328611901954,1.0,0.8360071948951668,0.04547675341369119,0.8899213814881916,0.07061767425680299,0.034728171926953794,0.181138337764697,0.35272328611901954
Apulia,INFR,INFR Focus Broadband,2018.5,0.550736035225238,0.4713434917468506,0.7913479181315858,0.4170627669439335,1.0,1.0,0.4853960989110786,1.0,1.0,0.4713434917468506,0.35044876918249657,1.0,0.8349098538099827,0.04169117593566656,0.8913278796655139,0.069394393823284,0.03467686585424079,0.1806671950417209,0.35044876918249657
Apulia,INFR,INFR Focus Broadband,2018.75,0.54990105223719,0.4702647848159489,0.7908768333480769,0.41602561828669726,1.0,1.0,0.4841193819244353,1.0,1.0,0.4702647848159489,0.34823581404141646,1.0,0.8339886526734166,0.03812776339283928,0.8927055354156506,0.06808420564469621,0.03459409532526843,0.18025868404557194,0.34823581404141646
Apulia,INFR,INFR Focus Broadband,2019.0,0.5490996883926272,0.46920914020051346,0.790412750855035,0.4150368759135119,0.9999999999999982,0.9999999999999982,0.4828546140746633,1.0,1.0,0.46920914020051346,0.3460949881590374,1.0,0.8332320525020884,0.03477462466093229,0.8940583697131607,0.06668448321037776,0.03448238628422946,0.17990999053274312,0.3460949881590374
Apulia,INFR,INFR Focus Broadband,2019.25,0.548331504561798,0.4681772570475536,0.7899557711011643,0.41409580092881676,0.9999999999999982,0.9999999999999982,0.48160159845826944,1.0,1.0,0.4681772570475536,0.3440334856349513,1.0,0.832627909468016,0.03162048454281129,0.8953870218960548,0.06519781351079768,0.03434240460951432,0.17961960306225383,0.3440334856349513
Apulia,INFR,INFR Focus Broadband,2019.5,0.5475948878948015,0.46716850123616643,0.7895057305784535,0.4131999752927728,0.9999999999999982,0.9999999999999982,0.4803601516561029,1.0,1.0,0.46716850123616643,0.3420561199073076,1.0,0.832163669473375,0.02865460900449921,0.896692252995893,0.06361970921183314,0.03417160112096282,0.17938569601377669,0.3420561199073076
Apulia,INFR,INFR Focus Broadband,2019.75,0.5468874102346345,0.46618248713190574,0.7890624801406898,0.4123457047312704,0.9999999999999982,0.9999999999999982,0.479129913571545,1.0,1.0,0.46618248713190574,0.3401655878296871,1.0,0.8318272775086298,0.025866830613263937,0.89798172991466,0.061948265589238855,0.03394689874385294,0.1792091645524139,0.3401655878296871
Apulia,INFR,INFR Focus Broadband,2020.0,0.5462064288132922,0.4652188578662421,0.7886257301483942,0.41152903918267975,0.9999999999999982,0.9999999999999982,0.47790979287573054,1.0,1.0,0.4652188578662421,0.33836453508437864,1.0,0.8316065514843847,0.023247519810030988,0.8992789512590386,0.06015052138264935,0.03366760425887137,0.1790811342803859,0.33836453508437864
Apulia,INFR,INFR Focus Broadband,2020.25,0.5455499071834774,0.46427724925657043,0.788195271333558,0.41074692710009914,0.9999999999999982,0.9999999999999982,0.4766991074112216,1.0,1.0,0.46427724925657043,0.33665514684764275,1.0,0.8314888121328822,0.020787305243303827,0.9005981014396023,0.05820680464356593,0.033336494372837665,0.1789945323734151,0.33665514684764275
Apulia,INFR,INFR Focus Broadband,2020.5,0.5449164985111448,0.46335739011443305,0.7877710340353542,0.40999731210880624,0.9999999999999982,0.9999999999999982,0.47549778006233984,1.0,1.0,0.46335739011443305,0.3350353483042848,1.0,0.8314620230410956,0.018477353384317118,0.901940558574484,0.056125035308658054,0.0329525764689928,0.17894756559313904,0.3350353483042848
Apulia,INFR,INFR Focus Broadband,2020.75,0.5443043652973684,0.4624588786246786,0.787352926066752,0.4092773870921551,0.9999999999999982,0.9999999999999982,0.4743057517090832,1.0,1.0,0.4624588786246786,0.3335052893135361,1.0,0.8315140256875896,0.01630951944979009,0.9033075743255325,0.05390460968296867,0.03251173436632505,0.1789384416901184,0.3335052893135361
Apulia,INFR,INFR Focus Broadband,2021.0,0.5437046554208435,0.46158137239672725,0.7869408675343204,0.40857342646891187,0.9999999999999982,0.9999999999999982,0.47312296527487646,1.0,1.0,0.46158137239672725,0.33206289618416407,1.0,0.8315431904903945,0.014276091817918887,0.9047058794166856,0.051543308264877366,0.0320084384846209,0.17895813737738134,0.33206289618416407
Apulia,INFR,INFR Focus Broadband,2021.25,0.5430277761570818,0.45971943348906447,0.7863335935822439,0.40785787758754705,0.9999999999999982,0.9999999999999982,0.47194853442215645,1.0,1.0,0.45971943348906447,0.3307060274621262,1.0,0.8313330184058991,0.012369782978093435,0.9061552846843757,0.04900630199666795,0.03144729141051484,0.1789971638881203,0.3307060274621262
Apulia,INFR,INFR Focus Broadband,2021.5,0.5422734442330797,0.45651413271565117,0.7854589506520366,0.407170385111437,0.9999999999999982,0.9999999999999982,0.47078062054453385,1.0,1.0,0.45651413271565117,0.3294735950692094,1.0,0.831157997051669,0.01057856627266034,0.907722673957399,0.04629052676529104,0.030835176951207417,0.17900133486628675,0.3294735950692094
Apulia,INFR,INFR Focus Broadband,2021.75,0.5415351383112875,0.45332727019311253,0.7845893491821946,0.4065050211607836,0.9999999999999982,0.9999999999999982,0.46961947571786206,1.0,1.0,0.45332727019311253,0.32835858734039314,1.0,0.8310097723458043,0.008896607277466188,0.9094026104240233,0.04338096238943284,0.030165625054050463,0.17897243827548806,0.32835858734039314
Apulia,INFR,INFR Focus Broadband,2022.0,0.5408096364250489,0.45016584808398563,0.7837262244294596,0.4058559764225986,0.9999999999999982,0.9999999999999982,0.46846527406331434,1.0,1.0,0.45016584808398563,0.3273562983368567,1.0,0.8308804470779114,0.0073180835102656305,0.911192082038481,0.04025907396212444,0.029429892821577493,0.178911611719314,0.3273562983368567
Apulia,INFR,INFR Focus Broadband,2022.25,0.5400938173017789,0.44703171199032454,0.7828702003327608,0.4052180489512332,0.9999999999999982,0.9999999999999982,0.46731928967348163,1.0,1.0,0.44703171199032454,0.32646223413122616,1.0,0.8307613407712303,0.005837444090713268,0.9130854335070607,0.03691231246890434,0.02862335644752858,0.17881808501321006,0.32646223413122616
Apulia,INFR,INFR Focus Broadband,2022.5,0.5393844143486821,0.4439247214066824,0.7820213134398194,0.4045861370758279,0.9999999999999981,0.9999999999999981,0.46618184579241645,1.0,1.0,0.4439247214066824,0.32567814184277444,1.0,0.8306449942283743,0.00445059320310998,0.9150668268883945,0.033288377366955765,0.027741616067346358,0.17872654224272208,0.32567814184277444
Apulia,INFR,INFR Focus Broadband,2022.75,0.5386768103481503,0.4408448064924602,0.7811794579656242,0.4039531172273313,0.9999999999999981,0.9999999999999981,0.46505248333566246,1.0,1.0,0.4408448064924602,0.32499276850981224,1.0,0.8305248083486957,0.0031519624788611416,0.9171491029814057,0.029352620415402774,0.026784908354639394,0.17862911544735274,0.32499276850981224
Apulia,INFR,INFR Focus Broadband,2023.0,0.5379062847902124,0.43779187568345224,0.7803438751191181,0.4032187346074872,0.999999999999998,0.999999999999998,0.46392749991214016,1.0,1.0,0.43779187568345224,0.32439217372514434,0.9992502559242474,0.8303945535843409,0.0019360061881735786,0.9194274382787663,0.02490567268385049,0.025786243478946227,0.17848409387877076,0.32439217372514434
Apulia,INFR,INFR Focus Broadband,2023.25,0.5369655555138662,0.43476573913635885,0.7795146680974965,0.4022160485229605,0.999999999999998,0.999999999999998,0.46280760135112564,1.0,1.0,0.43476573913635885,0.32386416418169106,0.996302991588952,0.8302483141982024,0.0007980465194723733,0.9218903869762575,0.0199482572795377,0.024734208620214308,0.17829390316062554,0.32386416418169106
Apulia,INFR,INFR Focus Broadband,2023.5,0.5360363341569774,0.4317662109613717,0.7786919556871774,0.40122765552908846,0.9999999999999979,0.9999999999999979,0.46169356747451784,1.0,1.0,0.4317662109613717,0.3233975427385342,0.9934888525281149,0.8300806611297289,0.0,0.9245281048895868,0.014479761505558887,0.023614623808827322,0.17806181042291047,0.3233975427385342
